
 Sensibility Analysis parameter: Particle Collision - First method - Maximun number of iterations

 Problem: FT20

 Method : Single Similar Particle Collision

 with the following fixed parameters:

	 Population size: 12
	 Perturbation method: M1
	 Exploitation method: Taboo Search

 With the following fixed parameters:

	 Neighborhood generation method: N5
	 Tenure: 8
	 Maximum number of iterations without upgrade: 500

	 Number of iterations: 10


 Results:



 Solution:    1

 Convergence Analysis:

    0	      2176
    1	      1198
    2	      1182
    3	      1182
    4	      1182
    5	      1182
    6	      1175
    7	      1175
    8	      1173
    9	      1173
   10	      1173
   11	      1173
   12	      1173
   13	      1173
   14	      1173
   15	      1173
   16	      1173
   17	      1173
   18	      1173
   19	      1173
   20	      1173
   21	      1173
   22	      1173
   23	      1173
   24	      1173
   25	      1173
   26	      1173
   27	      1173
   28	      1173
   29	      1173
   30	      1173
   31	      1165

 Final results:



 Solution:    2

 Convergence Analysis:

    0	      2086
    1	      1182
    2	      1182
    3	      1182
    4	      1182
    5	      1180
    6	      1180
    7	      1180
    8	      1180
    9	      1180
   10	      1178
   11	      1178
   12	      1178
   13	      1178
   14	      1178
   15	      1178
   16	      1178
   17	      1178
   18	      1178
   19	      1178
   20	      1178
   21	      1178
   22	      1178
   23	      1178
   24	      1178
   25	      1178
   26	      1178
   27	      1178
   28	      1178
   29	      1178
   30	      1178
   31	      1178
   32	      1178
   33	      1178
   34	      1178
   35	      1178
   36	      1178
   37	      1178
   38	      1178
   39	      1178
   40	      1178
   41	      1176
   42	      1176
   43	      1176
   44	      1176
   45	      1176
   46	      1176
   47	      1176
   48	      1176
   49	      1176
   50	      1176
   51	      1176
   52	      1176
   53	      1176
   54	      1176
   55	      1176
   56	      1176
   57	      1176
   58	      1176
   59	      1176
   60	      1176
   61	      1176
   62	      1176
   63	      1176
   64	      1176
   65	      1176
   66	      1176
   67	      1176
   68	      1176
   69	      1176
   70	      1176
   71	      1176
   72	      1176
   73	      1176
   74	      1176
   75	      1176
   76	      1176
   77	      1176
   78	      1176
   79	      1176
   80	      1176
   81	      1176
   82	      1176
   83	      1176
   84	      1176
   85	      1176
   86	      1176
   87	      1176
   88	      1176
   89	      1176
   90	      1176
   91	      1176
   92	      1176
   93	      1176
   94	      1176
   95	      1176
   96	      1176
   97	      1176
   98	      1176
   99	      1176
  100	      1176

 Final results:



 Solution:    3

 Convergence Analysis:

    0	      2221
    1	      1172
    2	      1165

 Final results:



 Solution:    4

 Convergence Analysis:

    0	      2192
    1	      1178
    2	      1178
    3	      1178
    4	      1178
    5	      1178
    6	      1178
    7	      1178
    8	      1178
    9	      1178
   10	      1178
   11	      1178
   12	      1178
   13	      1178
   14	      1178
   15	      1178
   16	      1178
   17	      1178
   18	      1178
   19	      1178
   20	      1178
   21	      1178
   22	      1178
   23	      1178
   24	      1178
   25	      1178
   26	      1178
   27	      1178
   28	      1178
   29	      1178
   30	      1178
   31	      1178
   32	      1178
   33	      1178
   34	      1178
   35	      1178
   36	      1178
   37	      1178
   38	      1178
   39	      1178
   40	      1178
   41	      1178
   42	      1178
   43	      1178
   44	      1178
   45	      1178
   46	      1178
   47	      1178
   48	      1178
   49	      1178
   50	      1178
   51	      1178
   52	      1178
   53	      1178
   54	      1178
   55	      1178
   56	      1178
   57	      1178
   58	      1178
   59	      1178
   60	      1178
   61	      1178
   62	      1178
   63	      1178
   64	      1178
   65	      1178
   66	      1177
   67	      1177
   68	      1177
   69	      1177
   70	      1177
   71	      1177
   72	      1177
   73	      1177
   74	      1177
   75	      1177
   76	      1177
   77	      1177
   78	      1177
