
 Sensibility Analysis parameter: Hybrid Models - Number of cycles

 Problem: FT20

 Method : Hybrid Neighborhood (10 cycles)


 First operator: Similar Particle Swarm

 with the following fixed parameters:

	 Population size: 12
	 Crossover method: C1 with 1 floating point
	 Mutation method: M1
	 Mutation percentage: 20
	 Number of iterations: 1


 Second operator: Parallel Taboo Search

 With the following fixed parameters:

	 Population size: 12
	 Neighborhood generation method: N5
	 Tenure: 8
	 Maximum number of iterations without upgrade: 100


 Results:


 Convergence Analysis:

    0	      2000
    1	      1182
    2	      1182
    3	      1180
    4	      1180
    5	      1180
    6	      1180
    7	      1180
    8	      1180
    9	      1180
   10	      1179
   11	      1179
   12	      1179
   13	      1178
   14	      1178
   15	      1177
   16	      1177
   17	      1177
   18	      1177
   19	      1177
   20	      1177
   21	      1177
   22	      1177
   23	      1177
   24	      1177
   25	      1177
   26	      1177
   27	      1177
   28	      1177
   29	      1177
   30	      1177
   31	      1177
   32	      1177
   33	      1177
   34	      1177
   35	      1177
   36	      1177
   37	      1177
   38	      1177
   39	      1177
   40	      1177
   41	      1177
   42	      1177
   43	      1177
   44	      1177
   45	      1177
   46	      1177
   47	      1177
   48	      1177
   49	      1177
   50	      1177
   51	      1177
   52	      1177
   53	      1177
   54	      1177
   55	      1177
   56	      1177
   57	      1177
   58	      1177
   59	      1177
   60	      1177
   61	      1177
   62	      1177
   63	      1177
   64	      1177
   65	      1177
   66	      1177
   67	      1177
   68	      1177
   69	      1177
   70	      1177
   71	      1177
   72	      1177
   73	      1177
   74	      1177
   75	      1177
   76	      1177
   77	      1177
   78	      1177
   79	      1177
   80	      1177
   81	      1177
   82	      1173
   83	      1173
   84	      1173
   85	      1173
   86	      1173
   87	      1173
   88	      1173
   89	      1173
   90	      1173
   91	      1173
   92	      1173
   93	      1173
   94	      1173
   95	      1173
   96	      1173
   97	      1173
   98	      1173
   99	      1173
  100	      1173

 Final results:

        100       1173          623392        134

 Convergence Analysis:

    0	      2000
    1	      1182
    2	      1182
    3	      1182
    4	      1182
    5	      1182
    6	      1182
    7	      1182
    8	      1182
    9	      1182
   10	      1182
   11	      1182
   12	      1182
   13	      1182
   14	      1182
   15	      1182
   16	      1182
   17	      1182
   18	      1182
   19	      1182
   20	      1182
   21	      1182
   22	      1182
   23	      1182
   24	      1182
   25	      1182
   26	      1182
   27	      1179
   28	      1179
   29	      1176
   30	      1176
   31	      1176
   32	      1176
   33	      1176
   34	      1176
   35	      1176
   36	      1176
   37	      1174
   38	      1173
   39	      1173
   40	      1173
   41	      1173
   42	      1173
   43	      1173
   44	      1173
   45	      1173
   46	      1173
   47	      1173
   48	      1173
   49	      1173
   50	      1173
   51	      1173
   52	      1173
   53	      1173
   54	      1173
   55	      1173
   56	      1173
   57	      1173
   58	      1173
   59	      1173
   60	      1173
   61	      1173
   62	      1173
   63	      1173
   64	      1173
   65	      1173
   66	      1173
   67	      1173
   68	      1173
   69	      1173
   70	      1173
   71	      1173
   72	      1173
   73	      1173
   74	      1173
   75	      1173
   76	      1173
   77	      1173
   78	      1173
   79	      1173
   80	      1173
   81	      1173
   82	      1173
   83	      1173
   84	      1173
   85	      1173
   86	      1173
   87	      1173
   88	      1173
   89	      1173
   90	      1173
   91	      1173
   92	      1173
   93	      1173
   94	      1173
   95	      1173
   96	      1173
   97	      1173
   98	      1173
   99	      1173
  100	      1173

 Final results:

        100       1173          642340        138

 Convergence Analysis:

    0	      2000
    1	      1182
    2	      1182
    3	      1180
    4	      1180
    5	      1180
    6	      1180
    7	      1178
    8	      1178
    9	      1178
   10	      1178
   11	      1178
   12	      1178
   13	      1178
   14	      1178
   15	      1178
   16	      1178
   17	      1178
   18	      1178
   19	      1178
   20	      1178
   21	      1178
   22	      1178
   23	      1178
   24	      1178
   25	      1178
   26	      1178
   27	      1178
   28	      1178
   29	      1178
   30	      1178
   31	      1178
   32	      1178
   33	      1178
   34	      1178
   35	      1178
   36	      1178
   37	      1178
   38	      1178
   39	      1178
   40	      1178
   41	      1178
   42	      1178
   43	      1178
   44	      1178
   45	      1178
   46	      1178
   47	      1178
   48	      1178
